day2024,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
264,18.82044,19.37912,19.37912,18.63274,18.78916
265,18.63581,19.21096,19.21096,18.48140,18.30254
266,18.45054,18.38034,18.38034,17.73384,17.89230
267,18.26473,17.51876,16.19453,15.76661,15.83843
268,18.07852,17.55297,16.28270,15.84597,15.69831
269,17.89202,18.12299,20.63164,19.76001,19.72786
270,17.70534,17.51067,17.51067,16.95114,16.94825
271,17.51860,18.54712,18.54712,17.88395,17.79545
272,17.33191,17.30741,17.30741,16.76820,16.94211
273,17.14540,16.76973,16.76973,16.28430,16.28008
274,16.95915,17.27651,17.27651,16.74039,16.61331
275,16.77330,17.42220,17.42220,16.87152,16.99228
276,16.58793,16.78486,16.78486,16.29791,16.12396
277,16.40317,16.40393,16.40393,15.95507,15.98668
278,16.21911,16.76190,16.76190,16.27725,16.39318
279,16.03586,16.28831,16.28831,15.85101,15.91856
280,15.85352,16.31712,16.31712,15.87694,16.01308
281,15.67219,14.65223,14.65223,14.37854,14.39637
282,15.49196,16.13261,16.13261,15.71088,15.66325
283,15.31292,15.31499,14.13689,13.91473,13.74534
284,15.13518,15.56132,13.26056,13.12604,13.19033
285,14.95881,15.17721,13.12499,13.00403,12.85326
286,14.78391,15.10303,12.11506,12.09508,12.29412
287,14.61056,14.61838,11.62265,11.65192,11.78409
288,14.43884,14.43583,13.33792,13.19567,13.16333
289,14.26883,14.08143,10.70111,10.82254,10.86777
290,14.10061,14.87731,11.07925,11.16286,11.08038
291,13.93426,13.81975,17.13360,16.61178,16.79342
292,13.76984,14.17219,18.03123,17.41964,17.31527
293,13.60742,14.06989,11.28620,11.34912,11.39621
294,13.44707,14.31215,11.82291,11.83215,11.98875
295,13.28885,13.36218,12.28753,12.25031,12.17296
296,13.13282,14.10273,14.10273,13.88399,13.91944
297,12.97903,13.19074,13.19074,13.06320,13.25376
298,12.82755,11.44067,11.44067,11.48814,11.36799
299,12.67841,13.06053,13.06053,12.94601,13.02042
300,12.53168,11.94135,11.94135,11.93875,11.98940
301,12.38739,13.51186,8.75302,9.06925,8.99569
302,12.24558,12.13398,16.75769,16.27346,16.44289
303,12.10630,11.18845,8.04434,8.43144,8.48792
304,11.96957,11.91385,7.00205,7.49338,7.64433
305,11.83543,11.27258,11.27258,11.33686,11.52012
306,11.70391,12.06474,12.06474,12.04980,11.98926
307,11.57504,12.29520,12.29520,12.25722,12.37380
308,11.44883,11.93044,9.35422,9.61033,9.58396
309,11.32531,11.68003,10.51554,10.65552,10.79566
