day2050,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
180,23.59232,23.91471,23.91471,22.71031,22.53109
181,23.73580,24.25265,24.25265,23.01446,23.04247
182,23.87562,23.61006,23.61006,22.43613,22.24824
183,24.01167,23.80282,23.80282,22.60961,22.75698
184,24.14386,24.72147,24.72147,23.43640,23.54582
185,24.27209,24.10023,24.10023,22.87728,22.70788
186,24.39628,24.29218,24.29218,23.05003,23.04744
187,24.51634,25.16739,25.16739,23.83772,23.73351
188,24.63219,25.28620,24.18207,22.95094,22.99342
189,24.74375,25.21833,26.83315,25.33691,25.21008
190,24.85094,26.08479,27.74601,26.15848,26.07924
191,24.95369,24.56018,24.56018,23.29123,23.11994
192,25.05192,25.84876,25.84876,24.45096,24.63616
193,25.14557,25.24153,25.24153,23.90445,23.90604
194,25.23458,25.16790,25.16790,23.83818,23.86877
195,25.31888,25.80535,25.80535,24.41189,24.25851
196,25.39841,25.53204,25.53204,24.16590,24.00904
197,25.47313,26.41693,26.41693,24.96230,24.86093
198,25.54299,25.33390,25.33390,23.98758,23.99209
199,25.60793,26.01584,24.34297,23.09574,23.15776
200,25.66791,25.94376,28.31813,26.67339,26.50019
201,25.72290,26.01805,23.39489,22.24247,22.37681
202,25.77285,25.78921,25.78921,24.39736,24.41759
203,25.81775,25.92968,25.92968,24.52378,24.59194
204,25.85755,25.98701,23.26876,22.12895,22.02250
205,25.89224,26.23220,27.95244,26.34426,26.31574
206,25.92179,26.63258,28.99230,27.28014,27.39632
207,25.94619,26.23969,26.23969,24.80279,24.75125
208,25.96543,26.09524,26.09524,24.67278,24.81848
209,25.97950,25.80016,25.80016,24.40721,24.22858
210,25.98839,26.47435,26.47435,25.01398,25.01187
211,25.99211,27.04123,25.51844,24.15367,23.97509
212,25.99065,26.39151,23.66886,22.48904,22.43490
213,25.98402,26.18573,25.10437,23.78100,23.71507
214,25.97224,25.72581,25.72581,24.34030,24.24110
215,25.95532,26.06412,26.06412,24.64478,24.49762
216,25.93328,25.67021,25.67021,24.29026,24.48743
217,25.90614,25.88112,25.88112,24.48008,24.49763
218,25.87392,26.25536,26.25536,24.81689,24.81814
219,25.83666,25.87241,25.87241,24.47224,24.61875
220,25.79440,26.60985,26.60985,25.13593,25.13522
221,25.74716,25.67843,25.67843,24.29766,24.36012
222,25.69499,26.38166,26.38166,24.93057,25.03857
223,25.63794,26.50461,26.50461,25.04122,24.89722
224,25.57605,25.95518,25.95518,24.54673,24.45561
225,25.50937,26.00377,26.00377,24.59046,24.59026
226,25.43797,26.21811,26.21811,24.78337,24.76009
227,25.36190,24.59505,24.59505,23.32262,23.47368
228,25.28121,25.69620,25.69620,24.31365,24.45409
229,25.19599,25.56571,25.56571,24.19621,24.17600
230,25.10629,26.12104,26.12104,24.69601,24.80916
231,25.01219,24.40604,24.40604,23.15251,23.11292
232,24.91377,24.87290,24.87290,23.57268,23.70227
233,24.81109,25.08034,25.08034,23.75938,23.62339
234,24.70425,25.14068,25.14068,23.81368,23.64143
235,24.59332,25.09004,25.09004,23.76811,23.85714
236,24.47839,25.19826,25.19826,23.86551,23.67830
237,24.35955,25.78153,25.78153,24.39045,24.35804
238,24.23690,24.01128,24.01128,22.79722,22.93763
239,24.11052,24.39455,24.39455,23.14217,23.32743
240,23.98051,24.08849,24.08849,22.86672,23.02378
241,23.84697,24.47346,21.62098,20.64596,20.61696
242,23.71001,23.82974,25.08689,23.76527,23.84306
243,23.56972,24.33772,22.92901,21.82318,21.79698
244,23.42621,22.97084,22.97084,21.86082,22.00074
245,23.27959,22.54281,22.54281,21.47560,21.60151
246,23.12996,23.26428,23.26428,22.12492,22.32346
247,22.97744,23.15356,23.15356,22.02527,22.04624
248,22.82213,22.94673,22.94673,21.83913,21.67654
249,22.66415,22.06545,22.06545,21.04597,21.08873
250,22.50362,22.00666,22.00666,20.99307,20.82423
251,22.34064,22.22832,22.22832,21.19256,21.31445
252,22.17535,23.13425,23.13425,22.00790,21.99043
253,22.00784,22.07718,22.07718,21.05653,21.01852
254,21.83825,21.86955,21.86955,20.86967,20.82490
255,21.66668,21.05695,21.05695,20.13833,20.23922
256,21.49327,21.76800,21.76800,20.77827,20.58879
257,21.31813,21.15221,21.15221,20.22406,20.41864
258,21.14137,20.63765,20.63765,19.76096,19.69632
259,20.96313,21.69604,21.69604,20.71350,20.62486
260,20.78353,20.70921,20.70921,19.82536,19.67476
261,20.60267,19.88032,19.88032,19.07935,19.10288
262,20.42070,20.75028,24.10143,22.87836,22.85664
263,20.23771,20.45665,24.19874,22.96594,22.85025
264,20.05384,20.55530,16.02199,15.60686,15.48787
265,19.86921,20.06219,23.07544,21.95496,22.03242
266,19.68394,20.77320,22.40579,21.35228,21.17090
267,19.49813,19.03481,17.91902,17.31419,17.34103
268,19.31192,18.89479,17.52777,16.96206,16.91389
269,19.12542,18.19645,16.09558,15.67309,15.70118
270,18.93874,19.04363,16.13537,15.70890,15.79589
271,18.75200,18.91112,16.75771,16.26901,16.14939
272,18.56531,19.25078,19.25078,18.51277,18.66969
273,18.37880,18.35812,18.35812,17.70938,17.89229
274,18.19255,18.54516,18.54516,17.87771,18.05660
275,18.00670,17.07231,17.07231,16.55215,16.40623
276,17.82133,17.91645,16.09544,15.67297,15.47573
277,17.63657,17.91323,19.37003,18.62009,18.80563
278,17.45251,17.02776,15.12136,14.79630,14.97261
279,17.26926,16.87959,21.31549,20.37101,20.19282
280,17.08692,16.71586,12.87617,12.77562,12.71396
281,16.90559,16.86742,13.64573,13.46823,13.46162
282,16.72536,16.57223,20.06120,19.24215,19.42671
283,16.54632,16.57196,16.57196,16.10183,16.00039
284,16.36858,16.98187,16.98187,16.47076,16.65798
285,16.19221,15.73170,14.48291,14.22169,14.12372
286,16.01731,15.30362,17.47553,16.91504,16.76985
287,15.84396,15.98632,17.28382,16.74251,16.78867
288,15.67224,15.53922,15.53922,15.17236,15.03075
289,15.50223,14.80545,14.80545,14.51197,14.50680
290,15.33401,14.90307,14.90307,14.59984,14.56913
291,15.16766,14.39997,14.39997,14.14704,14.25315
292,15.00324,15.39425,15.39425,15.04189,14.85963
293,14.84082,14.97844,14.97844,14.66766,14.62414
294,14.68047,15.16195,15.16195,14.83282,14.96373
295,14.52225,15.77792,15.77792,15.38720,15.52165
296,14.36622,14.36645,14.36645,14.11688,14.30158
297,14.21243,13.95416,13.95416,13.74581,13.71164
298,14.06095,14.74774,14.74774,14.46004,14.41599
299,13.91181,14.58066,14.58066,14.30966,14.16168
300,13.76508,14.04693,15.51020,15.14625,15.19550
301,13.62079,13.74681,12.66227,12.58311,12.43360
302,13.47898,14.20129,16.57725,16.10659,16.27780
303,13.33970,12.50167,12.50167,12.43857,12.62004
304,13.20297,13.15239,13.15239,13.02422,12.83860
305,13.06883,12.99370,12.99370,12.88140,12.79132
306,12.93731,12.19624,12.19624,12.16369,12.28712
307,12.80844,12.72318,12.72318,12.63793,12.52853
308,12.68223,12.99239,12.99239,12.88022,12.88120
309,12.55871,12.64118,12.64118,12.56413,12.54148
310,12.43790,12.33594,12.33594,12.28942,12.29882
311,12.31980,12.26350,12.26350,12.22422,12.10893
312,12.20443,12.51324,12.51324,12.44898,12.49687
313,12.09179,11.47405,11.47405,11.51372,11.56506
314,11.98189,12.54989,12.54989,12.48197,12.56850
315,11.87474,12.25751,12.25751,12.21883,12.27300
316,11.77032,11.33339,11.33339,11.38712,11.58225
317,11.66864,11.79876,14.38151,14.13043,14.23201
318,11.56968,11.37720,14.00414,13.79080,13.75414
319,11.47345,11.57711,12.57736,12.50669,12.53659
320,11.37992,11.53164,11.53164,11.56555,11.54934
321,11.28908,11.70669,11.70669,11.72309,11.83635
322,11.20091,11.22140,11.22140,11.28633,11.22457
323,11.11540,11.74687,11.74687,11.75926,11.87512
324,11.03251,12.45680,12.45680,12.39819,12.31616
325,10.95223,11.66765,11.66765,11.68795,11.88792
326,10.87452,10.25837,10.25837,10.41960,10.52453
327,10.79936,11.80128,11.80128,11.80822,11.65935
328,10.72671,9.91253,9.91253,10.10835,10.08158
329,10.65655,11.31023,11.31023,11.36627,11.34580
330,10.58882,10.67493,10.67493,10.79450,10.79155
331,10.52350,10.15382,10.15382,10.32551,10.18158
332,10.46054,9.85749,9.85749,10.05881,9.92097
333,10.39991,11.02551,11.02551,11.11003,11.18150
334,10.34155,11.29583,11.29583,11.35332,11.42243
335,10.28542,9.82964,9.82964,10.03374,10.13896
336,10.23147,10.22816,10.22816,10.39242,10.40756
337,10.17967,10.37017,10.37017,10.52022,10.61265
338,10.12994,9.90981,9.90981,10.10590,9.94853
339,10.08225,10.76662,10.76662,10.87703,11.05271
340,10.03654,10.21907,10.21907,10.38423,10.32557
341,9.99276,10.94494,10.94494,11.03751,10.86710
342,9.95085,9.40262,9.40262,9.64943,9.84155
343,9.91076,10.73084,10.73084,10.84482,10.99040
344,9.87243,9.89365,9.89365,10.09136,10.13094
345,9.83580,9.74114,7.78878,8.19698,8.20395
346,9.80081,9.54549,10.93149,11.02541,10.96810
347,9.76741,9.88234,11.98827,11.97651,11.79280
348,9.73554,9.89987,9.89987,10.09696,10.18998
349,9.70513,9.83609,9.83609,10.03955,10.08903
350,9.67614,9.92816,9.92816,10.12241,10.30787
351,9.64849,10.13945,10.13945,10.31258,10.17737
352,9.62213,9.67514,9.67514,9.89469,9.92247
353,9.59701,10.38776,10.38776,10.53606,10.39800
354,9.57305,10.09331,10.09331,10.27105,10.29087
355,9.55020,10.24157,10.24157,10.40448,10.47432
356,9.52841,9.18375,9.18375,9.45245,9.58554
357,9.50760,10.59297,10.59297,10.72074,10.66427
358,9.48774,10.43681,10.43681,10.58020,10.50385
359,9.46875,9.25244,9.25244,9.51426,9.65403
360,9.45059,9.67553,9.67553,9.89504,9.93763
361,9.43319,9.23598,9.23598,9.49945,9.65876
362,9.41650,9.67893,11.76606,11.77653,11.90809
363,9.40048,9.56114,11.12012,11.19518,11.02685
364,9.38505,9.16110,11.97255,11.96237,12.03719
365,9.37018,9.35060,9.35060,9.60261,9.46277
