day2024,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
145,15.83857,16.23421,16.23421,15.75484,15.66696
146,16.03749,16.01124,16.01124,15.55417,15.40173
147,16.23690,16.62374,16.62374,16.10542,16.01812
148,16.43669,15.62969,15.62969,15.21078,15.39483
149,16.63673,16.89485,16.89485,16.34942,16.26498
150,16.83691,17.07915,17.07915,16.51529,16.39887
151,17.03710,16.51725,16.51725,16.00958,16.01743
152,17.23719,17.61594,17.61594,16.99840,17.01566
153,17.43705,16.62051,16.62051,16.10251,15.98656
154,17.63655,17.70623,17.70623,17.07966,16.94187
155,17.83558,17.62722,19.54794,18.73720,18.57407
156,18.03401,16.80185,15.72317,15.29490,15.14845
157,18.23171,17.86818,18.99213,18.23698,18.15128
158,18.42856,17.94006,15.83956,15.39966,15.23083
159,18.62443,17.97475,20.42287,19.52464,19.42688
160,18.81919,18.39423,17.21218,16.63502,16.66116
161,19.01272,18.73605,18.73605,18.00650,18.00527
162,19.20490,19.31408,19.31408,18.52673,18.41174
163,19.39559,18.95622,18.95622,18.20465,18.25571
164,19.58468,18.82894,18.82894,18.09011,18.21402
165,19.77203,18.65369,18.65369,17.93237,17.85865
166,19.95753,19.46345,19.46345,18.66116,18.60744
167,20.14105,20.05141,15.98210,15.52794,15.70253
168,20.32246,20.59909,16.61847,16.10067,16.18355
169,20.50165,20.40696,24.31279,23.02556,22.87985
170,20.67849,20.11830,23.18105,22.00700,21.95594
171,20.85287,20.34471,20.34471,19.45430,19.53548
172,21.02466,20.55011,20.55011,19.63916,19.69389
173,21.19375,20.88037,20.88037,19.93639,20.07646
174,21.36003,21.05827,21.05827,20.09650,19.90841
175,21.52338,21.36964,21.36964,20.37673,20.33037
176,21.68368,21.39133,21.39133,20.39625,20.27649
177,21.84084,21.10441,21.10441,20.13802,20.03553
178,21.99473,20.70969,20.70969,19.78278,19.74175
179,22.14526,22.20669,22.20669,21.13008,21.09571
180,22.29232,21.72745,21.72745,20.69876,20.50228
181,22.43580,21.43728,21.43728,20.43761,20.41152
182,22.57562,22.99924,22.99924,21.84337,21.66895
183,22.71167,22.46009,22.46009,21.35814,21.50796
184,22.84386,22.87179,24.23128,22.95221,22.94053
185,22.97209,22.56432,21.22439,20.24601,20.26372
186,23.09628,22.72581,21.27044,20.28745,20.24582
187,23.21634,22.89226,22.89226,21.74709,21.90267
188,23.33219,22.46122,22.46122,21.35915,21.54314
189,23.44375,23.85711,23.85711,22.61545,22.55421
190,23.55094,23.99871,26.13609,24.66653,24.55716
191,23.65369,23.73802,22.23013,21.15117,21.20355
192,23.75192,24.25305,25.52905,24.12020,24.02800
193,23.84557,23.79315,23.79315,22.55789,22.46967
194,23.93458,23.17276,23.17276,21.99954,22.09321
195,24.01888,23.97353,23.97353,22.72023,22.71695
196,24.09841,23.51257,23.51257,22.30536,22.19754
197,24.17313,23.22221,23.22221,22.04405,21.85079
198,24.24299,23.17730,23.17730,22.00363,22.15165
199,24.30793,24.06167,24.06167,22.79956,22.63423
200,24.36791,24.01786,24.01786,22.76013,22.58522
201,24.42290,24.74839,24.74839,23.41760,23.44819
202,24.47285,23.94041,23.94041,22.69042,22.73894
203,24.51775,25.18130,25.18130,23.80722,23.91587
204,24.55755,23.63639,23.63639,22.41681,22.35169
205,24.59224,23.51059,23.51059,22.30358,22.11686
206,24.62179,24.14229,24.14229,22.87211,22.91599
207,24.64619,24.37220,24.37220,23.07903,23.22910
208,24.66543,24.54012,24.54012,23.23016,23.11818
209,24.67950,24.88529,24.88529,23.54082,23.69012
210,24.68839,24.28394,24.28394,22.99960,23.17242
211,24.69211,24.46673,25.64823,24.22746,24.15456
212,24.69065,24.36890,27.33610,25.74655,25.86599
213,24.68402,24.20379,22.57864,21.46483,21.36637
214,24.67224,23.89396,23.89396,22.64862,22.46921
215,24.65532,24.35806,24.35806,23.06631,23.23052
216,24.63328,24.77316,24.77316,23.43990,23.38427
217,24.60614,24.98120,24.98120,23.62714,23.61174
218,24.57392,24.84126,24.84126,23.50119,23.58305
219,24.53666,24.33298,24.33298,23.04374,23.05844
220,24.49440,23.97314,23.97314,22.71988,22.88715
221,24.44716,24.13639,26.08192,24.61778,24.59400
222,24.39499,23.35904,24.61178,23.29466,23.25150
223,24.33794,23.45175,22.30780,21.22108,21.36010
224,24.27605,24.04104,24.04104,22.78099,22.73749
225,24.20937,24.02813,24.02813,22.76937,22.70253
226,24.13797,24.23151,24.23151,22.95242,22.85511
227,24.06190,23.01086,23.01086,21.85383,21.78745
228,23.98121,24.18210,20.53851,19.62871,19.57911
229,23.89599,24.25851,21.17534,20.20186,20.36366
230,23.80629,23.90196,20.37910,19.48524,19.63359
231,23.71219,23.70080,27.92146,26.27337,26.40141
232,23.61377,23.75260,23.75260,22.52140,22.33698
